Date,Country,Distributor,Brand,Operator,Unit Cost,Amount,Unit Price,Sales,Year,Quarter,Month,Month Name,Month & Year,Week Day,Day Name,Week Number,Quarter (Q)
28-07-2019,Jamaica,Metro,Samsung,Entel,590,29,820,23780,2019,3,7,Jul,Jul-19,7,Sun,30,Q3
30-03-2021,Brasil,Plaza Vea,Samsung,Entel,590,33,820,27060,2021,1,3,Mar,Mar-21,2,Tue,14,Q1
30-04-2020,Canada,Tottus,Samsung,Entel,590,55,820,45100,2020,2,4,Apr,Apr-20,4,Thu,18,Q2
16-08-2021,Chile,Tottus,Samsung,Entel,590,110,820,90200,2021,3,8,Aug,Aug-21,1,Mon,34,Q3
13-06-2020,Argentina,Oeschle,Samsung,Entel,590,65,820,53300,2020,2,6,Jun,Jun-20,6,Sat,24,Q2
06-06-2021,Germany,Plaza Vea,Samsung,Entel,590,108,820,88560,2021,2,6,Jun,Jun-21,7,Sun,23,Q2
08-05-2021,Switzerland,Plaza Vea,Samsung,Entel,590,86,820,70520,2021,2,5,May,May-21,6,Sat,19,Q2
12-09-2020,Brasil,Ripley,Samsung,Entel,590,60,820,49200,2020,3,9,Sep,Sep-20,6,Sat,37,Q3
08-09-2021,Chile,Metro,Samsung,Entel,590,20,820,16400,2021,3,9,Sep,Sep-21,3,Wed,37,Q3
26-10-2019,Colombia,Ripley,Samsung,Entel,590,42,820,34440,2019,4,10,Oct,Oct-19,6,Sat,43,Q4
31-03-2020,Switzerland,Metro,Samsung,Entel,590,56,820,45920,2020,1,3,Mar,Mar-20,2,Tue,14,Q1
10-05-2021,Brasil,Oeschle,Samsung,Entel,590,181,820,148420,2021,2,5,May,May-21,1,Mon,20,Q2
11-05-2019,Paraguay,Tottus,Samsung,Entel,590,202,820,165640,2019,2,5,May,May-19,6,Sat,19,Q2
30-10-2021,Ireland,Plaza Vea,Samsung,Entel,590,6,820,4920,2021,4,10,Oct,Oct-21,6,Sat,44,Q4
23-09-2021,Bolivia,Oeschle,Samsung,Entel,590,194,820,159080,2021,3,9,Sep,Sep-21,4,Thu,39,Q3
18-04-2019,Argentina,Metro,Samsung,Entel,590,114,820,93480,2019,2,4,Apr,Apr-19,4,Thu,16,Q2
21-08-2019,Portugal,Ripley,Samsung,Entel,590,42,820,34440,2019,3,8,Aug,Aug-19,3,Wed,34,Q3
26-08-2021,Denmark,Ripley,Samsung,Entel,590,64,820,52480,2021,3,8,Aug,Aug-21,4,Thu,35,Q3
19-05-2019,Chile,Metro,Samsung,Entel,590,9,820,7380,2019,2,5,May,May-19,7,Sun,20,Q2
19-01-2021,Colombia,Oeschle,Samsung,Entel,590,149,820,122180,2021,1,1,Jan,Jan-21,2,Tue,4,Q1
05-08-2019,Uruguay,Oeschle,Samsung,Entel,590,171,820,140220,2019,3,8,Aug,Aug-19,1,Mon,32,Q3
10-01-2020,Peru,Oeschle,Samsung,Entel,590,2,820,1640,2020,1,1,Jan,Jan-20,5,Fri,2,Q1
17-08-2018,Paraguay,Tottus,Samsung,Entel,590,125,820,102500,2018,3,8,Aug,Aug-18,5,Fri,33,Q3
12-09-2019,El Salvador,Ripley,Samsung,Entel,590,11,820,9020,2019,3,9,Sep,Sep-19,4,Thu,37,Q3
25-01-2019,Portugal,Oeschle,Samsung,Entel,590,44,820,36080,2019,1,1,Jan,Jan-19,5,Fri,4,Q1
17-07-2021,Bolivia,Metro,Samsung,Entel,590,115,820,94300,2021,3,7,Jul,Jul-21,6,Sat,29,Q3
19-08-2021,Portugal,Ripley,Samsung,Entel,590,16,820,13120,2021,3,8,Aug,Aug-21,4,Thu,34,Q3
27-08-2018,Uruguay,Oeschle,Samsung,Entel,590,36,820,29520,2018,3,8,Aug,Aug-18,1,Mon,35,Q3
09-09-2021,Canada,Saga Falabella,Samsung,Entel,590,29,820,23780,2021,3,9,Sep,Sep-21,4,Thu,37,Q3
23-04-2021,Uruguay,Plaza Vea,Samsung,Entel,590,62,820,50840,2021,2,4,Apr,Apr-21,5,Fri,17,Q2
28-09-2020,Peru,Oeschle,Samsung,Entel,590,116,820,95120,2020,3,9,Sep,Sep-20,1,Mon,40,Q3
07-06-2021,El Salvador,Metro,Samsung,Entel,590,109,820,89380,2021,2,6,Jun,Jun-21,1,Mon,24,Q2
29-06-2018,Peru,Metro,Samsung,Entel,590,11,820,9020,2018,2,6,Jun,Jun-18,5,Fri,26,Q2
21-05-2021,Uruguay,Tottus,Samsung,Entel,590,30,820,24600,2021,2,5,May,May-21,5,Fri,21,Q2
11-11-2021,Switzerland,Oeschle,Samsung,Entel,590,108,820,88560,2021,4,11,Nov,Nov-21,4,Thu,46,Q4
16-07-2021,Peru,Oeschle,Samsung,Entel,590,137,820,112340,2021,3,7,Jul,Jul-21,5,Fri,29,Q3
06-04-2020,Ireland,Tottus,Samsung,Entel,590,212,820,173840,2020,2,4,Apr,Apr-20,1,Mon,15,Q2
23-08-2021,Germany,Saga Falabella,Samsung,Entel,590,17,820,13940,2021,3,8,Aug,Aug-21,1,Mon,35,Q3
08-02-2019,Cuba,Oeschle,Samsung,Entel,590,46,820,37720,2019,1,2,Feb,Feb-19,5,Fri,6,Q1
14-08-2021,Bolivia,Tottus,Samsung,Entel,590,34,820,27880,2021,3,8,Aug,Aug-21,6,Sat,33,Q3
07-03-2021,Venezuela,Oeschle,Samsung,Entel,590,193,820,158260,2021,1,3,Mar,Mar-21,7,Sun,10,Q1
15-07-2021,Brasil,Ripley,Samsung,Entel,590,11,820,9020,2021,3,7,Jul,Jul-21,4,Thu,29,Q3
16-09-2020,Portugal,Plaza Vea,Samsung,Entel,590,107,820,87740,2020,3,9,Sep,Sep-20,3,Wed,38,Q3
27-10-2019,El Salvador,Plaza Vea,Samsung,Claro,590,76,820,62320,2019,4,10,Oct,Oct-19,7,Sun,43,Q4
19-08-2019,Uruguay,Oeschle,Samsung,Claro,590,1,820,820,2019,3,8,Aug,Aug-19,1,Mon,34,Q3
13-04-2020,El Salvador,Metro,Samsung,Claro,590,16,820,13120,2020,2,4,Apr,Apr-20,1,Mon,16,Q2
24-07-2018,Chile,Oeschle,Samsung,Claro,590,38,820,31160,2018,3,7,Jul,Jul-18,2,Tue,30,Q3
18-11-2019,United Kingdom,Ripley,Samsung,Claro,590,7,820,5740,2019,4,11,Nov,Nov-19,1,Mon,47,Q4
13-09-2019,Denmark,Saga Falabella,Samsung,Claro,590,12,820,9840,2019,3,9,Sep,Sep-19,5,Fri,37,Q3
15-05-2020,United Kingdom,Metro,Samsung,Claro,590,24,820,19680,2020,2,5,May,May-20,5,Fri,20,Q2
02-08-2019,Colombia,Saga Falabella,Samsung,Claro,590,6,820,4920,2019,3,8,Aug,Aug-19,5,Fri,31,Q3
28-10-2018,France,Saga Falabella,Samsung,Claro,590,4,820,3280,2018,4,10,Oct,Oct-18,7,Sun,43,Q4
07-11-2021,Peru,Ripley,Samsung,Claro,590,15,820,12300,2021,4,11,Nov,Nov-21,7,Sun,45,Q4
21-01-2021,Colombia,Tottus,Samsung,Claro,590,85,820,69700,2021,1,1,Jan,Jan-21,4,Thu,4,Q1
26-09-2021,Brasil,Metro,Samsung,Claro,590,30,820,24600,2021,3,9,Sep,Sep-21,7,Sun,39,Q3
30-08-2020,Cuba,Plaza Vea,Samsung,Claro,590,64,820,52480,2020,3,8,Aug,Aug-20,7,Sun,35,Q3
09-10-2021,Argentina,Ripley,Samsung,Claro,590,26,820,21320,2021,4,10,Oct,Oct-21,6,Sat,41,Q4
18-01-2019,Mexico,Saga Falabella,Samsung,Claro,590,13,820,10660,2019,1,1,Jan,Jan-19,5,Fri,3,Q1
07-03-2018,Argentina,Saga Falabella,Samsung,Claro,590,6,820,4920,2018,1,3,Mar,Mar-18,3,Wed,10,Q1
10-04-2020,Guatemala,Saga Falabella,Samsung,Claro,590,6,820,4920,2020,2,4,Apr,Apr-20,5,Fri,15,Q2
04-01-2020,France,Tottus,Samsung,Claro,590,86,820,70520,2020,1,1,Jan,Jan-20,6,Sat,1,Q1
17-12-2021,Germany,Saga Falabella,Samsung,Claro,590,1,820,820,2021,4,12,Dec,Dec-21,5,Fri,51,Q4
13-08-2019,Portugal,Oeschle,Samsung,Claro,590,98,820,80360,2019,3,8,Aug,Aug-19,2,Tue,33,Q3
12-11-2021,USA,Tottus,Samsung,Claro,590,17,820,13940,2021,4,11,Nov,Nov-21,5,Fri,46,Q4
03-06-2021,Germany,Saga Falabella,Samsung,Claro,590,11,820,9020,2021,2,6,Jun,Jun-21,4,Thu,23,Q2
02-07-2021,Brasil,Ripley,Samsung,Claro,590,15,820,12300,2021,3,7,Jul,Jul-21,5,Fri,27,Q3
27-10-2019,Venezuela,Ripley,Samsung,Claro,590,12,820,9840,2019,4,10,Oct,Oct-19,7,Sun,43,Q4
25-02-2019,Spain,Plaza Vea,Samsung,Claro,590,65,820,53300,2019,1,2,Feb,Feb-19,1,Mon,9,Q1
27-03-2020,Argentina,Saga Falabella,Samsung,Claro,590,15,820,12300,2020,1,3,Mar,Mar-20,5,Fri,13,Q1
13-12-2020,Chile,Oeschle,Samsung,Claro,590,50,820,41000,2020,4,12,Dec,Dec-20,7,Sun,50,Q4
20-10-2019,Guatemala,Saga Falabella,Samsung,Claro,590,16,820,13120,2019,4,10,Oct,Oct-19,7,Sun,42,Q4
10-10-2018,Uruguay,Tottus,Samsung,Claro,590,20,820,16400,2018,4,10,Oct,Oct-18,3,Wed,41,Q4
19-11-2018,Paraguay,Saga Falabella,Samsung,Claro,590,18,820,14760,2018,4,11,Nov,Nov-18,1,Mon,47,Q4
15-12-2021,Ireland,Ripley,Samsung,Claro,590,27,820,22140,2021,4,12,Dec,Dec-21,3,Wed,51,Q4
09-08-2020,France,Metro,Samsung,Claro,590,45,820,36900,2020,3,8,Aug,Aug-20,7,Sun,32,Q3
24-07-2020,Canada,Tottus,Samsung,Claro,590,83,820,68060,2020,3,7,Jul,Jul-20,5,Fri,30,Q3
13-06-2021,Denmark,Tottus,Samsung,Claro,590,7,820,5740,2021,2,6,Jun,Jun-21,7,Sun,24,Q2
18-03-2018,Portugal,Saga Falabella,Samsung,Claro,590,4,820,3280,2018,1,3,Mar,Mar-18,7,Sun,11,Q1
19-09-2020,Chile,Ripley,Samsung,Claro,590,36,820,29520,2020,3,9,Sep,Sep-20,6,Sat,38,Q3
04-09-2020,Guatemala,Metro,Samsung,Claro,590,38,820,31160,2020,3,9,Sep,Sep-20,5,Fri,36,Q3
04-10-2018,Bolivia,Saga Falabella,Samsung,Claro,590,14,820,11480,2018,4,10,Oct,Oct-18,4,Thu,40,Q4
01-09-2020,Colombia,Oeschle,Samsung,Claro,590,34,820,27880,2020,3,9,Sep,Sep-20,2,Tue,36,Q3
01-05-2021,Brasil,Ripley,Samsung,Claro,590,31,820,25420,2021,2,5,May,May-21,6,Sat,18,Q2
24-05-2018,Ireland,Plaza Vea,Samsung,Claro,590,58,820,47560,2018,2,5,May,May-18,4,Thu,21,Q2
27-09-2021,Cuba,Ripley,Samsung,Claro,590,26,820,21320,2021,3,9,Sep,Sep-21,1,Mon,40,Q3
27-03-2019,Mexico,Metro,Samsung,Claro,590,48,820,39360,2019,1,3,Mar,Mar-19,3,Wed,13,Q1
23-08-2021,Peru,Tottus,Samsung,Claro,590,41,820,33620,2021,3,8,Aug,Aug-21,1,Mon,35,Q3
02-03-2021,France,Saga Falabella,Samsung,Claro,590,9,820,7380,2021,1,3,Mar,Mar-21,2,Tue,10,Q1
28-02-2019,Paraguay,Plaza Vea,Samsung,Claro,590,9,820,7380,2019,1,2,Feb,Feb-19,4,Thu,9,Q1
17-12-2018,Jamaica,Metro,Samsung,Claro,590,28,820,22960,2018,4,12,Dec,Dec-18,1,Mon,51,Q4
21-02-2020,Bolivia,Plaza Vea,Samsung,Claro,590,16,820,13120,2020,1,2,Feb,Feb-20,5,Fri,8,Q1
08-10-2020,Switzerland,Ripley,Samsung,Claro,590,25,820,20500,2020,4,10,Oct,Oct-20,4,Thu,41,Q4
20-09-2018,Switzerland,Oeschle,Samsung,Claro,590,20,820,16400,2018,3,9,Sep,Sep-18,4,Thu,38,Q3
19-12-2018,France,Oeschle,Samsung,Claro,590,14,820,11480,2018,4,12,Dec,Dec-18,3,Wed,51,Q4
28-04-2021,Spain,Saga Falabella,Samsung,Claro,590,13,820,10660,2021,2,4,Apr,Apr-21,3,Wed,18,Q2
18-06-2021,Colombia,Saga Falabella,Samsung,Claro,590,12,820,9840,2021,2,6,Jun,Jun-21,5,Fri,25,Q2
20-03-2018,Mexico,Plaza Vea,Samsung,Claro,590,15,820,12300,2018,1,3,Mar,Mar-18,2,Tue,12,Q1
10-01-2019,Venezuela,Plaza Vea,Samsung,Claro,590,43,820,35260,2019,1,1,Jan,Jan-19,4,Thu,2,Q1
06-04-2018,Uruguay,Oeschle,Samsung,Claro,590,37,820,30340,2018,2,4,Apr,Apr-18,5,Fri,14,Q2
31-01-2020,Bolivia,Metro,Samsung,Claro,590,31,820,25420,2020,1,1,Jan,Jan-20,5,Fri,5,Q1
10-02-2019,Cuba,Saga Falabella,Samsung,Claro,590,14,820,11480,2019,1,2,Feb,Feb-19,7,Sun,6,Q1
02-03-2020,El Salvador,Oeschle,Samsung,Claro,590,39,820,31980,2020,1,3,Mar,Mar-20,1,Mon,10,Q1
18-04-2021,Chile,Plaza Vea,Samsung,Claro,590,67,820,54940,2021,2,4,Apr,Apr-21,7,Sun,16,Q2
05-07-2020,Colombia,Saga Falabella,Samsung,Claro,590,5,820,4100,2020,3,7,Jul,Jul-20,7,Sun,27,Q3
04-06-2021,Uruguay,Ripley,Samsung,Claro,590,30,820,24600,2021,2,6,Jun,Jun-21,5,Fri,23,Q2
21-10-2018,Denmark,Saga Falabella,Samsung,Claro,590,3,820,2460,2018,4,10,Oct,Oct-18,7,Sun,42,Q4
08-01-2021,Colombia,Oeschle,Samsung,Claro,590,91,820,74620,2021,1,1,Jan,Jan-21,5,Fri,2,Q1
15-10-2018,Guatemala,Tottus,Samsung,Claro,590,78,820,63960,2018,4,10,Oct,Oct-18,1,Mon,42,Q4
21-11-2021,El Salvador,Plaza Vea,Samsung,Claro,590,13,820,10660,2021,4,11,Nov,Nov-21,7,Sun,47,Q4
06-10-2021,USA,Tottus,Samsung,Claro,590,5,820,4100,2021,4,10,Oct,Oct-21,3,Wed,41,Q4
13-03-2021,Argentina,Saga Falabella,Samsung,Claro,590,15,820,12300,2021,1,3,Mar,Mar-21,6,Sat,11,Q1
03-07-2020,Brasil,Ripley,Samsung,Claro,590,33,820,27060,2020,3,7,Jul,Jul-20,5,Fri,27,Q3
27-08-2018,Guatemala,Metro,Samsung,Claro,590,57,820,46740,2018,3,8,Aug,Aug-18,1,Mon,35,Q3
23-09-2020,Chile,Oeschle,Samsung,Claro,590,37,820,30340,2020,3,9,Sep,Sep-20,3,Wed,39,Q3
23-08-2021,Chile,Plaza Vea,Samsung,Claro,590,68,820,55760,2021,3,8,Aug,Aug-21,1,Mon,35,Q3
17-12-2021,Portugal,Ripley,Samsung,Claro,590,34,820,27880,2021,4,12,Dec,Dec-21,5,Fri,51,Q4
14-10-2020,El Salvador,Saga Falabella,Samsung,Claro,590,1,820,820,2020,4,10,Oct,Oct-20,3,Wed,42,Q4
09-10-2018,Jamaica,Saga Falabella,Samsung,Claro,590,1,820,820,2018,4,10,Oct,Oct-18,2,Tue,41,Q4
25-05-2021,Brasil,Plaza Vea,Samsung,Claro,590,59,820,48380,2021,2,5,May,May-21,2,Tue,22,Q2
27-10-2019,El Salvador,Plaza Vea,Samsung,Claro,590,76,820,62320,2019,4,10,Oct,Oct-19,7,Sun,43,Q4
19-08-2019,Uruguay,Oeschle,Samsung,Claro,590,1,820,820,2019,3,8,Aug,Aug-19,1,Mon,34,Q3
13-04-2020,El Salvador,Metro,Samsung,Claro,590,16,820,13120,2020,2,4,Apr,Apr-20,1,Mon,16,Q2
24-07-2018,Chile,Oeschle,Samsung,Claro,590,38,820,31160,2018,3,7,Jul,Jul-18,2,Tue,30,Q3
18-11-2019,United Kingdom,Ripley,Samsung,Claro,590,7,820,5740,2019,4,11,Nov,Nov-19,1,Mon,47,Q4
13-09-2019,Denmark,Saga Falabella,Samsung,Claro,590,12,820,9840,2019,3,9,Sep,Sep-19,5,Fri,37,Q3
15-05-2020,United Kingdom,Metro,Samsung,Claro,590,24,820,19680,2020,2,5,May,May-20,5,Fri,20,Q2
02-08-2019,Colombia,Saga Falabella,Samsung,Claro,590,6,820,4920,2019,3,8,Aug,Aug-19,5,Fri,31,Q3
28-10-2018,France,Saga Falabella,Samsung,Claro,590,4,820,3280,2018,4,10,Oct,Oct-18,7,Sun,43,Q4
07-11-2021,Peru,Ripley,Samsung,Claro,590,15,820,12300,2021,4,11,Nov,Nov-21,7,Sun,45,Q4
21-01-2021,Colombia,Tottus,Samsung,Claro,590,85,820,69700,2021,1,1,Jan,Jan-21,4,Thu,4,Q1
26-09-2021,Brasil,Metro,Samsung,Claro,590,30,820,24600,2021,3,9,Sep,Sep-21,7,Sun,39,Q3
30-08-2020,Cuba,Plaza Vea,Samsung,Claro,590,64,820,52480,2020,3,8,Aug,Aug-20,7,Sun,35,Q3
09-10-2021,Argentina,Ripley,Samsung,Claro,590,26,820,21320,2021,4,10,Oct,Oct-21,6,Sat,41,Q4
18-01-2019,Mexico,Saga Falabella,Samsung,Claro,590,13,820,10660,2019,1,1,Jan,Jan-19,5,Fri,3,Q1
07-03-2018,Argentina,Saga Falabella,Samsung,Claro,590,6,820,4920,2018,1,3,Mar,Mar-18,3,Wed,10,Q1
10-04-2020,Guatemala,Saga Falabella,Samsung,Claro,590,6,820,4920,2020,2,4,Apr,Apr-20,5,Fri,15,Q2
04-01-2020,France,Tottus,Samsung,Claro,590,86,820,70520,2020,1,1,Jan,Jan-20,6,Sat,1,Q1
17-12-2021,Germany,Saga Falabella,Samsung,Claro,590,1,820,820,2021,4,12,Dec,Dec-21,5,Fri,51,Q4
13-08-2019,Portugal,Oeschle,Samsung,Claro,590,98,820,80360,2019,3,8,Aug,Aug-19,2,Tue,33,Q3
12-11-2021,USA,Tottus,Samsung,Claro,590,17,820,13940,2021,4,11,Nov,Nov-21,5,Fri,46,Q4
03-06-2021,Germany,Saga Falabella,Samsung,Claro,590,11,820,9020,2021,2,6,Jun,Jun-21,4,Thu,23,Q2
02-07-2021,Brasil,Ripley,Samsung,Claro,590,15,820,12300,2021,3,7,Jul,Jul-21,5,Fri,27,Q3
27-10-2019,Venezuela,Ripley,Samsung,Claro,590,12,820,9840,2019,4,10,Oct,Oct-19,7,Sun,43,Q4
25-02-2019,Spain,Plaza Vea,Samsung,Claro,590,65,820,53300,2019,1,2,Feb,Feb-19,1,Mon,9,Q1
27-03-2020,Argentina,Saga Falabella,Samsung,Claro,590,15,820,12300,2020,1,3,Mar,Mar-20,5,Fri,13,Q1
13-12-2020,Chile,Oeschle,Samsung,Claro,590,50,820,41000,2020,4,12,Dec,Dec-20,7,Sun,50,Q4
20-10-2019,Guatemala,Saga Falabella,Samsung,Claro,590,16,820,13120,2019,4,10,Oct,Oct-19,7,Sun,42,Q4
10-10-2018,Uruguay,Tottus,Samsung,Claro,590,20,820,16400,2018,4,10,Oct,Oct-18,3,Wed,41,Q4
19-11-2018,Paraguay,Saga Falabella,Samsung,Claro,590,18,820,14760,2018,4,11,Nov,Nov-18,1,Mon,47,Q4
15-12-2021,Ireland,Ripley,Samsung,Claro,590,27,820,22140,2021,4,12,Dec,Dec-21,3,Wed,51,Q4
09-08-2020,France,Metro,Samsung,Claro,590,45,820,36900,2020,3,8,Aug,Aug-20,7,Sun,32,Q3
24-07-2020,Canada,Tottus,Samsung,Claro,590,83,820,68060,2020,3,7,Jul,Jul-20,5,Fri,30,Q3
13-06-2021,Denmark,Tottus,Samsung,Claro,590,7,820,5740,2021,2,6,Jun,Jun-21,7,Sun,24,Q2
18-03-2018,Portugal,Saga Falabella,Samsung,Claro,590,4,820,3280,2018,1,3,Mar,Mar-18,7,Sun,11,Q1
19-09-2020,Chile,Ripley,Samsung,Claro,590,36,820,29520,2020,3,9,Sep,Sep-20,6,Sat,38,Q3
04-09-2020,Guatemala,Metro,Samsung,Claro,590,38,820,31160,2020,3,9,Sep,Sep-20,5,Fri,36,Q3
04-10-2018,Bolivia,Saga Falabella,Samsung,Claro,590,14,820,11480,2018,4,10,Oct,Oct-18,4,Thu,40,Q4
01-09-2020,Colombia,Oeschle,Samsung,Claro,590,34,820,27880,2020,3,9,Sep,Sep-20,2,Tue,36,Q3
01-05-2021,Brasil,Ripley,Samsung,Claro,590,31,820,25420,2021,2,5,May,May-21,6,Sat,18,Q2
24-05-2018,Ireland,Plaza Vea,Samsung,Claro,590,58,820,47560,2018,2,5,May,May-18,4,Thu,21,Q2
27-09-2021,Cuba,Ripley,Samsung,Claro,590,26,820,21320,2021,3,9,Sep,Sep-21,1,Mon,40,Q3
27-03-2019,Mexico,Metro,Samsung,Claro,590,48,820,39360,2019,1,3,Mar,Mar-19,3,Wed,13,Q1
23-08-2021,Peru,Tottus,Samsung,Claro,590,41,820,33620,2021,3,8,Aug,Aug-21,1,Mon,35,Q3
02-03-2021,France,Saga Falabella,Samsung,Claro,590,9,820,7380,2021,1,3,Mar,Mar-21,2,Tue,10,Q1
28-02-2019,Paraguay,Plaza Vea,Samsung,Claro,590,9,820,7380,2019,1,2,Feb,Feb-19,4,Thu,9,Q1
17-12-2018,Jamaica,Metro,Samsung,Claro,590,28,820,22960,2018,4,12,Dec,Dec-18,1,Mon,51,Q4
21-02-2020,Bolivia,Plaza Vea,Samsung,Claro,590,16,820,13120,2020,1,2,Feb,Feb-20,5,Fri,8,Q1
08-10-2020,Switzerland,Ripley,Samsung,Claro,590,25,820,20500,2020,4,10,Oct,Oct-20,4,Thu,41,Q4
20-09-2018,Switzerland,Oeschle,Samsung,Claro,590,20,820,16400,2018,3,9,Sep,Sep-18,4,Thu,38,Q3
19-12-2018,France,Oeschle,Samsung,Claro,590,14,820,11480,2018,4,12,Dec,Dec-18,3,Wed,51,Q4
28-04-2021,Spain,Saga Falabella,Samsung,Claro,590,13,820,10660,2021,2,4,Apr,Apr-21,3,Wed,18,Q2
18-06-2021,Colombia,Saga Falabella,Samsung,Claro,590,12,820,9840,2021,2,6,Jun,Jun-21,5,Fri,25,Q2
20-03-2018,Mexico,Plaza Vea,Samsung,Claro,590,15,820,12300,2018,1,3,Mar,Mar-18,2,Tue,12,Q1
10-01-2019,Venezuela,Plaza Vea,Samsung,Claro,590,43,820,35260,2019,1,1,Jan,Jan-19,4,Thu,2,Q1
06-04-2018,Uruguay,Oeschle,Samsung,Claro,590,37,820,30340,2018,2,4,Apr,Apr-18,5,Fri,14,Q2
31-01-2020,Bolivia,Metro,Samsung,Claro,590,31,820,25420,2020,1,1,Jan,Jan-20,5,Fri,5,Q1
10-02-2019,Cuba,Saga Falabella,Samsung,Claro,590,14,820,11480,2019,1,2,Feb,Feb-19,7,Sun,6,Q1
02-03-2020,El Salvador,Oeschle,Samsung,Claro,590,39,820,31980,2020,1,3,Mar,Mar-20,1,Mon,10,Q1
18-04-2021,Chile,Plaza Vea,Samsung,Claro,590,67,820,54940,2021,2,4,Apr,Apr-21,7,Sun,16,Q2
05-07-2020,Colombia,Saga Falabella,Samsung,Claro,590,5,820,4100,2020,3,7,Jul,Jul-20,7,Sun,27,Q3
04-06-2021,Uruguay,Ripley,Samsung,Claro,590,30,820,24600,2021,2,6,Jun,Jun-21,5,Fri,23,Q2
21-10-2018,Denmark,Saga Falabella,Samsung,Claro,590,3,820,2460,2018,4,10,Oct,Oct-18,7,Sun,42,Q4
08-01-2021,Colombia,Oeschle,Samsung,Claro,590,91,820,74620,2021,1,1,Jan,Jan-21,5,Fri,2,Q1
15-10-2018,Guatemala,Tottus,Samsung,Claro,590,78,820,63960,2018,4,10,Oct,Oct-18,1,Mon,42,Q4
21-11-2021,El Salvador,Plaza Vea,Samsung,Claro,590,13,820,10660,2021,4,11,Nov,Nov-21,7,Sun,47,Q4
06-10-2021,USA,Tottus,Samsung,Claro,590,5,820,4100,2021,4,10,Oct,Oct-21,3,Wed,41,Q4
13-03-2021,Argentina,Saga Falabella,Samsung,Claro,590,15,820,12300,2021,1,3,Mar,Mar-21,6,Sat,11,Q1
03-07-2020,Brasil,Ripley,Samsung,Claro,590,33,820,27060,2020,3,7,Jul,Jul-20,5,Fri,27,Q3
27-08-2018,Guatemala,Metro,Samsung,Claro,590,57,820,46740,2018,3,8,Aug,Aug-18,1,Mon,35,Q3
23-09-2020,Chile,Oeschle,Samsung,Claro,590,37,820,30340,2020,3,9,Sep,Sep-20,3,Wed,39,Q3
23-08-2021,Chile,Plaza Vea,Samsung,Claro,590,68,820,55760,2021,3,8,Aug,Aug-21,1,Mon,35,Q3
17-12-2021,Portugal,Ripley,Samsung,Claro,590,34,820,27880,2021,4,12,Dec,Dec-21,5,Fri,51,Q4
14-10-2020,El Salvador,Saga Falabella,Samsung,Claro,590,1,820,820,2020,4,10,Oct,Oct-20,3,Wed,42,Q4
09-10-2018,Jamaica,Saga Falabella,Samsung,Claro,590,1,820,820,2018,4,10,Oct,Oct-18,2,Tue,41,Q4
25-05-2021,Brasil,Plaza Vea,Samsung,Claro,590,59,820,48380,2021,2,5,May,May-21,2,Tue,22,Q2
04-03-2020,Brasil,Oeschle,Samsung,Movistar,590,49,820,40180,2020,1,3,Mar,Mar-20,3,Wed,10,Q1
25-08-2020,Chile,Tottus,Samsung,Movistar,590,26,820,21320,2020,3,8,Aug,Aug-20,2,Tue,35,Q3
30-06-2020,Bolivia,Oeschle,Samsung,Movistar,590,36,820,29520,2020,2,6,Jun,Jun-20,2,Tue,27,Q2
04-01-2020,Brasil,Plaza Vea,Samsung,Movistar,590,36,820,29520,2020,1,1,Jan,Jan-20,6,Sat,1,Q1
03-08-2018,Jamaica,Oeschle,Samsung,Movistar,590,37,820,30340,2018,3,8,Aug,Aug-18,5,Fri,31,Q3
19-08-2019,El Salvador,Plaza Vea,Samsung,Movistar,590,6,820,4920,2019,3,8,Aug,Aug-19,1,Mon,34,Q3
02-04-2018,Spain,Tottus,Samsung,Movistar,590,20,820,16400,2018,2,4,Apr,Apr-18,1,Mon,14,Q2
22-09-2018,Mexico,Ripley,Samsung,Movistar,590,3,820,2460,2018,3,9,Sep,Sep-18,6,Sat,38,Q3
01-10-2021,Mexico,Metro,Samsung,Movistar,590,2,820,1640,2021,4,10,Oct,Oct-21,5,Fri,40,Q4
24-09-2021,United Kingdom,Plaza Vea,Samsung,Movistar,590,27,820,22140,2021,3,9,Sep,Sep-21,5,Fri,39,Q3
03-11-2021,Bolivia,Oeschle,Samsung,Movistar,590,37,820,30340,2021,4,11,Nov,Nov-21,3,Wed,45,Q4
18-02-2020,Chile,Tottus,Samsung,Movistar,590,43,820,35260,2020,1,2,Feb,Feb-20,2,Tue,8,Q1
11-09-2020,Uruguay,Plaza Vea,Samsung,Movistar,590,26,820,21320,2020,3,9,Sep,Sep-20,5,Fri,37,Q3
25-12-2021,Colombia,Saga Falabella,Samsung,Movistar,590,3,820,2460,2021,4,12,Dec,Dec-21,6,Sat,52,Q4
12-04-2019,Canada,Plaza Vea,Samsung,Movistar,590,31,820,25420,2019,2,4,Apr,Apr-19,5,Fri,15,Q2
16-10-2020,Cuba,Plaza Vea,Samsung,Movistar,590,6,820,4920,2020,4,10,Oct,Oct-20,5,Fri,42,Q4
03-02-2021,Bolivia,Plaza Vea,Samsung,Movistar,590,32,820,26240,2021,1,2,Feb,Feb-21,3,Wed,6,Q1
01-11-2021,Germany,Tottus,Samsung,Movistar,590,1,820,820,2021,4,11,Nov,Nov-21,1,Mon,45,Q4
